ROCK;IJK;XC;YC;ZC;XINC;YINC;ZINC;XMORIG;YMORIG;ZMORIG;NX;NY;NZ;DENSITY;AU;CU
8;220767;7991.25;6578.75;301.3954669;12.5;12.5;1.4188462;7410;6010;77.10489;95;95;50;1.75;0.71;0.08
8;220768;7991.25;6578.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.51;0.06
8;220769;7991.25;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.64;0.16
8;220770;7991.25;6578.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.52;0.06
6;220771;7991.25;6578.75;348.9514317;12.5;12.5;6.30691671;7410;6010;77.10489;95;95;50;2.01;1.01;0.12
8;220771;7991.25;6578.75;341.2278788;12.5;12.5;3.24597763;7410;6010;77.10489;95;95;50;1.75;1.01;0.12
6;220772;7991.25;6578.75;354.8190376;12.5;12.5;5.42829527;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;220817;7991.25;6591.25;301.2461272;12.5;12.5;1.71752554;7410;6010;77.10489;95;95;50;1.75;0.9;0.1
8;220818;7991.25;6591.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.05;0.11
8;220819;7991.25;6591.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.52;0.06
6;220820;7991.25;6591.25;337.5092853;12.5;12.5;4.19120932;7410;6010;77.10489;95;95;50;2.01;1.47;0.13
8;220820;7991.25;6591.25;330.6548331;12.5;12.5;7.09988615;7410;6010;77.10489;95;95;50;1.75;1.47;0.13
6;220821;7991.25;6591.25;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.21;0.04
6;220822;7991.25;6591.25;354.5738613;12.5;12.5;4.93794261;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;220868;7991.25;6603.75;308.5707586;12.5;12.5;12.06826286;7410;6010;77.10489;95;95;50;1.75;0.92;0.09
8;220869;7991.25;6603.75;324.7077399;12.5;12.5;0.49826062;7410;6010;77.10489;95;95;50;1.75;0.56;0.06
6;220869;7991.25;6603.75;326.0308801;12.5;12.5;2.1480198;7410;6010;77.10489;95;95;50;2.01;0.56;0.06
8;220869;7991.25;6603.75;319.5317498;12.5;12.5;9.85371958;7410;6010;77.10489;95;95;50;1.75;0.56;0.06
6;220870;7991.25;6603.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
6;220871;7991.25;6603.75;343.38492;12.5;12.5;7.56006003;7410;6010;77.10489;95;95;50;2.01;2.8035;0.192
8;220918;7991.25;6616.25;309.8367243;12.5;12.5;9.53633134;7410;6010;77.10489;95;95;50;1.75;0;0
6;220919;7991.25;6616.25;325.8023222;12.5;12.5;2.60513551;7410;6010;77.10489;95;95;50;2.01;0.77;0.07
8;220919;7991.25;6616.25;319.404467;12.5;12.5;9.59915399;7410;6010;77.10489;95;95;50;1.75;0.77;0.07
6;220920;7991.25;6616.25;330.9578767;12.5;12.5;7.70597334;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;220968;7991.25;6628.75;308.9889443;12.5;12.5;11.2318914;7410;6010;77.10489;95;95;50;1.75;0.77;0.08
6;220969;7991.25;6628.75;326.4189567;12.5;12.5;1.37186658;7410;6010;77.10489;95;95;50;2.01;0.17;0.04
8;220969;7991.25;6628.75;320.1290147;12.5;12.5;11.04824939;7410;6010;77.10489;95;95;50;1.75;0.17;0.04
6;220970;7991.25;6628.75;331.2259452;12.5;12.5;8.24211045;7410;6010;77.10489;95;95;50;2.01;1.12;0.08
8;221017;7991.25;6641.25;300.1763232;12.5;12.5;3.8571337;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
8;221018;7991.25;6641.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.65;0.07
8;221019;7991.25;6641.25;324.255966;12.5;12.5;2.80233942;7410;6010;77.10489;95;95;50;1.75;0.29;0.05
6;221019;7991.25;6641.25;326.3810129;12.5;12.5;1.44775425;7410;6010;77.10489;95;95;50;2.01;0.29;0.05
8;221019;7991.25;6641.25;318.7298432;12.5;12.5;8.24990633;7410;6010;77.10489;95;95;50;1.75;0.29;0.05
6;221020;7991.25;6641.25;332.4863763;12.5;12.5;10.76297267;7410;6010;77.10489;95;95;50;2.01;0.63;0.06
8;221067;7991.25;6653.75;297.9990727;12.5;12.5;8.21163462;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
8;221068;7991.25;6653.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.22;0.09
8;221069;7991.25;6653.75;318.696074;12.5;12.5;4.26070473;7410;6010;77.10489;95;95;50;1.75;0.14;0.19
6;221069;7991.25;6653.75;323.9656582;12.5;12.5;6.27846363;7410;6010;77.10489;95;95;50;2.01;0.14;0.19
8;221069;7991.25;6653.75;315.5853058;12.5;12.5;1.96083164;7410;6010;77.10489;95;95;50;1.75;0.14;0.19
6;221070;7991.25;6653.75;330.5561195;12.5;12.5;6.90245909;7410;6010;77.10489;95;95;50;2.01;0.4032;0.03
8;221116;7991.25;6666.25;289.0858913;12.5;12.5;1.03799734;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
8;221117;7991.25;6666.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.25;0.04
8;221118;7991.25;6666.25;314.2876864;12.5;12.5;0.63440715;7410;6010;77.10489;95;95;50;1.75;0.47;0.06
8;221118;7991.25;6666.25;308.0376864;12.5;12.5;11.86559285;7410;6010;77.10489;95;95;50;1.75;0.47;0.06
8;221119;7991.25;6666.25;314.6767637;12.5;12.5;0.14374734;7410;6010;77.10489;95;95;50;1.75;0.63;0.05
6;221119;7991.25;6666.25;320.9267637;12.5;12.5;12.35625266;7410;6010;77.10489;95;95;50;2.01;0.63;0.05
6;221120;7991.25;6666.25;328.4643102;12.5;12.5;2.71884039;7410;6010;77.10489;95;95;50;2.01;0;0.079
8;221166;7991.25;6678.75;286.0804226;12.5;12.5;7.04893472;7410;6010;77.10489;95;95;50;1.75;0.25;0.03
8;221167;7991.25;6678.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.93;0.11
6;221168;7991.25;6678.75;311.124082;12.5;12.5;6.96161605;7410;6010;77.10489;95;95;50;2.01;2.73;0.04
8;221168;7991.25;6678.75;304.6462991;12.5;12.5;5.08281824;7410;6010;77.10489;95;95;50;1.75;2.73;0.04
6;221169;7991.25;6678.75;318.7441177;12.5;12.5;8.27845544;7410;6010;77.10489;95;95;50;2.01;1.26;0.1
8;221215;7991.25;6691.25;277.0595367;12.5;12.5;0.09070655;7410;6010;77.10489;95;95;50;1.75;1.07;0.11
8;221216;7991.25;6691.25;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.93;0.03
8;221217;7991.25;6691.25;294.9163148;12.5;12.5;10.6228495;7410;6010;77.10489;95;95;50;1.75;0.93;0.09
8;221265;7991.25;6703.75;277.0029692;12.5;12.5;0.20384156;7410;6010;77.10489;95;95;50;1.75;1.07;0.11
8;221266;7991.25;6703.75;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.61;0.11
8;221267;7991.25;6703.75;291.6635413;12.5;12.5;4.11730257;7410;6010;77.10489;95;95;50;1.75;0;0.04
8;225271;8003.75;6516.25;350.5236663;12.5;12.5;3.16244739;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;225272;8003.75;6516.25;355.1305208;12.5;12.5;6.05126152;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;225321;8003.75;6528.75;346.7158171;12.5;12.5;10.77814574;7410;6010;77.10489;95;95;50;1.75;0;0
8;225322;8003.75;6528.75;354.7368172;12.5;12.5;0.18771752;7410;6010;77.10489;95;95;50;1.75;0.77;0.075
6;225322;8003.75;6528.75;357.566191;12.5;12.5;5.47103009;7410;6010;77.10489;95;95;50;2.01;0.77;0.075
8;225322;8003.75;6528.75;353.3739242;12.5;12.5;2.53806839;7410;6010;77.10489;95;95;50;1.75;0.77;0.075
8;225369;8003.75;6541.25;326.94135;12.5;12.5;0.32708006;7410;6010;77.10489;95;95;50;1.75;0.83;0.07
8;225370;8003.75;6541.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0;0.06
6;225371;8003.75;6541.25;351.4599314;12.5;12.5;1.28991722;7410;6010;77.10489;95;95;50;2.01;0.03;0.02
8;225371;8003.75;6541.25;345.0129014;12.5;12.5;10.81602286;7410;6010;77.10489;95;95;50;1.75;0.03;0.02
6;225372;8003.75;6541.25;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.96;0.33
6;225373;8003.75;6541.25;366.9209557;12.5;12.5;4.6321314;7410;6010;77.10489;95;95;50;2.01;0;0.18
8;225418;8003.75;6553.75;310.7129597;12.5;12.5;7.78386059;7410;6010;77.10489;95;95;50;1.75;0.71;0.08
8;225419;8003.75;6553.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.71;0.08
8;225420;8003.75;6553.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0;0.18
6;225421;8003.75;6553.75;349.1126086;12.5;12.5;5.98456277;7410;6010;77.10489;95;95;50;2.01;0.35;0.05
8;225421;8003.75;6553.75;340.7095035;12.5;12.5;2.20922702;7410;6010;77.10489;95;95;50;1.75;0.35;0.05
6;225422;8003.75;6553.75;357.650289;12.5;12.5;11.09079798;7410;6010;77.10489;95;95;50;2.01;1.47;0.11
8;225467;8003.75;6566.25;299.473611;12.5;12.5;5.26255802;7410;6010;77.10489;95;95;50;1.75;0.71;0.08
8;225468;8003.75;6566.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.71;0.08
8;225469;8003.75;6566.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.51;0.06
6;225470;8003.75;6566.25;337.2350004;12.5;12.5;4.73977926;7410;6010;77.10489;95;95;50;2.01;1.64;0.16
8;225470;8003.75;6566.25;328.6068254;12.5;12.5;3.00387076;7410;6010;77.10489;95;95;50;1.75;1.64;0.16
6;225471;8003.75;6566.25;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.26;0.19
6;225472;8003.75;6566.25;355.0784454;12.5;12.5;5.94711077;7410;6010;77.10489;95;95;50;2.01;3.5;0.0875
8;225517;8003.75;6578.75;299.8517179;12.5;12.5;4.50634431;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;225518;8003.75;6578.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.98;0.1
6;225519;8003.75;6578.75;324.3594509;12.5;12.5;5.4908782;7410;6010;77.10489;95;95;50;2.01;1.28;0.11
8;225519;8003.75;6578.75;317.2126001;12.5;12.5;5.21542017;7410;6010;77.10489;95;95;50;1.75;1.28;0.11
6;225520;8003.75;6578.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.52;0.06
6;225521;8003.75;6578.75;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;225522;8003.75;6578.75;353.1647897;12.5;12.5;2.11979942;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;225568;8003.75;6591.25;308.4710852;12.5;12.5;12.26760966;7410;6010;77.10489;95;95;50;1.75;1.05;0.11
6;225569;8003.75;6591.25;324.6211039;12.5;12.5;4.96757217;7410;6010;77.10489;95;95;50;2.01;0.52;0.06
8;225569;8003.75;6591.25;318.2395498;12.5;12.5;7.26931963;7410;6010;77.10489;95;95;50;1.75;0.52;0.06
6;225570;8003.75;6591.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.56;0.06
6;225571;8003.75;6591.25;342.6025026;12.5;12.5;5.99522521;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
8;225618;8003.75;6603.75;310.9554794;12.5;12.5;7.29882121;7410;6010;77.10489;95;95;50;1.75;0;0
8;225619;8003.75;6603.75;326.587229;12.5;12.5;1.03532205;7410;6010;77.10489;95;95;50;1.75;0.56;0.06
8;225619;8003.75;6603.75;320.337229;12.5;12.5;11.46467795;7410;6010;77.10489;95;95;50;1.75;0.56;0.06
8;225620;8003.75;6603.75;327.2082388;12.5;12.5;0.2066976;7410;6010;77.10489;95;95;50;1.75;0.98;0.09
6;225620;8003.75;6603.75;332.006614;12.5;12.5;9.39005281;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
8;225668;8003.75;6616.25;311.9023725;12.5;12.5;5.40503499;7410;6010;77.10489;95;95;50;1.75;0;0
8;225669;8003.75;6616.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.6;0.07
6;225670;8003.75;6616.25;332.3633746;12.5;12.5;5.22280557;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;225670;8003.75;6616.25;328.2602525;12.5;12.5;2.31072498;7410;6010;77.10489;95;95;50;1.75;0;0.03
8;225717;8003.75;6628.75;301.3325461;12.5;12.5;1.54468772;7410;6010;77.10489;95;95;50;1.75;0;0
8;225718;8003.75;6628.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.81;0.08
8;225719;8003.75;6628.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.17;0.04
6;225720;8003.75;6628.75;334.088642;12.5;12.5;7.48806385;7410;6010;77.10489;95;95;50;2.01;0.91;0.08
8;225720;8003.75;6628.75;328.3119943;12.5;12.5;2.41420862;7410;6010;77.10489;95;95;50;1.75;0.91;0.08
8;225767;8003.75;6641.25;297.5676371;12.5;12.5;9.07450583;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
8;225768;8003.75;6641.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.65;0.07
8;225769;8003.75;6641.25;320.0316469;12.5;12.5;4.09454387;7410;6010;77.10489;95;95;50;1.75;0.29;0.05
6;225769;8003.75;6641.25;324.5919044;12.5;12.5;5.0259712;7410;6010;77.10489;95;95;50;2.01;0.29;0.05
8;225769;8003.75;6641.25;316.2946325;12.5;12.5;3.37948493;7410;6010;77.10489;95;95;50;1.75;0.29;0.05
6;225770;8003.75;6641.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.12;0.09
6;225771;8003.75;6641.25;340.8586775;12.5;12.5;2.50757501;7410;6010;77.10489;95;95;50;2.01;0.4032;0.0492
8;225817;8003.75;6653.75;296.9394475;12.5;12.5;10.33088492;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
8;225818;8003.75;6653.75;314.0715136;12.5;12.5;1.0667528;7410;6010;77.10489;95;95;50;1.75;1.24;0.09
8;225818;8003.75;6653.75;307.8215136;12.5;12.5;11.4332472;7410;6010;77.10489;95;95;50;1.75;1.24;0.09
8;225819;8003.75;6653.75;315.8438091;12.5;12.5;2.47783824;7410;6010;77.10489;95;95;50;1.75;0.12;0.19
6;225819;8003.75;6653.75;322.0938091;12.5;12.5;10.02216176;7410;6010;77.10489;95;95;50;2.01;0.12;0.19
6;225820;8003.75;6653.75;332.7564509;12.5;12.5;11.30312186;7410;6010;77.10489;95;95;50;2.01;0.4032;0.03
8;225867;8003.75;6666.25;296.1360376;12.5;12.5;11.93770489;7410;6010;77.10489;95;95;50;1.75;0.25;0.04
8;225868;8003.75;6666.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.47;0.06
6;225869;8003.75;6666.25;320.9418411;12.5;12.5;12.32609791;7410;6010;77.10489;95;95;50;2.01;0.35;0.05
8;225869;8003.75;6666.25;314.6616887;12.5;12.5;0.11359732;7410;6010;77.10489;95;95;50;1.75;0.35;0.05
6;225870;8003.75;6666.25;330.6663673;12.5;12.5;7.12295456;7410;6010;77.10489;95;95;50;2.01;1.0045;0.079
8;225916;8003.75;6678.75;287.0601256;12.5;12.5;5.08952877;7410;6010;77.10489;95;95;50;1.75;0.25;0.03
8;225917;8003.75;6678.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.79;0.11
6;225918;8003.75;6678.75;312.1816758;12.5;12.5;4.84642833;7410;6010;77.10489;95;95;50;2.01;2.73;0.04
8;225918;8003.75;6678.75;305.4447432;12.5;12.5;6.67970643;7410;6010;77.10489;95;95;50;1.75;2.73;0.04
6;225919;8003.75;6678.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.26;0.1
6;225920;8003.75;6678.75;327.3842942;12.5;12.5;0.55880846;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;225966;8003.75;6691.25;284.2987349;12.5;12.5;10.61231022;7410;6010;77.10489;95;95;50;1.75;0.93;0.03
8;225967;8003.75;6691.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.93;0.09
8;225968;8003.75;6691.25;302.4339579;12.5;12.5;0.65813569;7410;6010;77.10489;95;95;50;1.75;1.26;0.19
8;229971;8016.25;6503.75;350.8233589;12.5;12.5;2.56306225;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;229972;8016.25;6503.75;353.1714286;12.5;12.5;2.13307729;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;230021;8016.25;6516.25;346.7540065;12.5;12.5;10.70176703;7410;6010;77.10489;95;95;50;1.75;0.79;0.09
8;230022;8016.25;6516.25;353.7463635;12.5;12.5;3.28294701;7410;6010;77.10489;95;95;50;1.75;0.77;0.01
8;230070;8016.25;6528.75;334.382402;12.5;12.5;10.44497608;7410;6010;77.10489;95;95;50;1.75;0.96;0.1
8;230071;8016.25;6528.75;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.25;0.15
8;230072;8016.25;6528.75;352.5906203;12.5;12.5;0.97146058;7410;6010;77.10489;95;95;50;1.75;0;0.1
8;230118;8016.25;6541.25;311.3769243;12.5;12.5;6.45593145;7410;6010;77.10489;95;95;50;1.75;0.14;0.08
8;230119;8016.25;6541.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.02;0.07
8;230120;8016.25;6541.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.25;0.12
8;230121;8016.25;6541.25;349.68914;12.5;12.5;0.23642933;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;230121;8016.25;6541.25;350.9561223;12.5;12.5;2.29753532;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230121;8016.25;6541.25;344.5879077;12.5;12.5;9.96603536;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;230122;8016.25;6541.25;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.66;0.05
6;230123;8016.25;6541.25;366.3047132;12.5;12.5;3.39964638;7410;6010;77.10489;95;95;50;2.01;1.89;0.18
8;230166;8016.25;6553.75;287.9586347;12.5;12.5;3.29251068;7410;6010;77.10489;95;95;50;1.75;0.81;0.1
8;230167;8016.25;6553.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.2;0.04
8;230168;8016.25;6553.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.96;0.19
8;230169;8016.25;6553.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.03;0.08
6;230170;8016.25;6553.75;339.5362208;12.5;12.5;0.13733832;7410;6010;77.10489;95;95;50;2.01;0;0.05
8;230170;8016.25;6553.75;332.4597761;12.5;12.5;10.70977226;7410;6010;77.10489;95;95;50;1.75;0;0.05
6;230171;8016.25;6553.75;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.28;0.05
6;230172;8016.25;6553.75;356.717008;12.5;12.5;9.2242359;7410;6010;77.10489;95;95;50;2.01;0.28;0.13
8;230216;8016.25;6566.25;287.7947641;12.5;12.5;3.6202519;7410;6010;77.10489;95;95;50;1.75;0.37;0.05
8;230217;8016.25;6566.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;2.17;0.21
6;230218;8016.25;6566.25;311.8022855;12.5;12.5;5.60520896;7410;6010;77.10489;95;95;50;2.01;0.28;0.04
8;230218;8016.25;6566.25;303.5658208;12.5;12.5;2.92186161;7410;6010;77.10489;95;95;50;1.75;0.28;0.04
6;230219;8016.25;6566.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.14;0.04
6;230220;8016.25;6566.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.42;0.1
6;230221;8016.25;6566.25;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;4.41;0.25
6;230222;8016.25;6566.25;353.9012625;12.5;12.5;3.59274496;7410;6010;77.10489;95;95;50;2.01;20.65;0.98
8;230267;8016.25;6578.75;297.0550063;12.5;12.5;10.09976742;7410;6010;77.10489;95;95;50;1.75;0.98;0.1
6;230268;8016.25;6578.75;309.9851734;12.5;12.5;9.23943331;7410;6010;77.10489;95;95;50;2.01;0.14;0.03
8;230268;8016.25;6578.75;303.2477213;12.5;12.5;2.28566257;7410;6010;77.10489;95;95;50;1.75;0.14;0.03
6;230269;8016.25;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.35;0.03
6;230270;8016.25;6578.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;230271;8016.25;6578.75;343.3038493;12.5;12.5;7.39791862;7410;6010;77.10489;95;95;50;2.01;0.2635;0.03
8;230317;8016.25;6591.25;300.5318445;12.5;12.5;3.14609102;7410;6010;77.10489;95;95;50;1.75;3.71;0.3
6;230318;8016.25;6591.25;313.9591682;12.5;12.5;1.29144355;7410;6010;77.10489;95;95;50;2.01;0.35;0.05
8;230318;8016.25;6591.25;307.2065674;12.5;12.5;10.20335484;7410;6010;77.10489;95;95;50;1.75;0.35;0.05
6;230319;8016.25;6591.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;230320;8016.25;6591.25;327.7454883;12.5;12.5;1.28119657;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230368;8016.25;6603.75;308.9531509;12.5;12.5;11.3034782;7410;6010;77.10489;95;95;50;1.75;0;0
6;230369;8016.25;6603.75;324.2484281;12.5;12.5;5.71292378;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230369;8016.25;6603.75;317.1316447;12.5;12.5;5.05350936;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;230370;8016.25;6603.75;327.2972977;12.5;12.5;0.38481539;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230417;8016.25;6616.25;299.7329983;12.5;12.5;4.74378345;7410;6010;77.10489;95;95;50;1.75;1.46;0.13
8;230418;8016.25;6616.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.65;0
6;230419;8016.25;6616.25;326.2650259;12.5;12.5;1.67972824;7410;6010;77.10489;95;95;50;2.01;1;0.07
8;230419;8016.25;6616.25;318.2111398;12.5;12.5;7.21249965;7410;6010;77.10489;95;95;50;1.75;1;0.07
6;230420;8016.25;6616.25;328.8299197;12.5;12.5;3.45005937;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230466;8016.25;6628.75;285.7649236;12.5;12.5;7.67993279;7410;6010;77.10489;95;95;50;1.75;1.4;0.11
8;230467;8016.25;6628.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.33;0.56
8;230468;8016.25;6628.75;310.1478226;12.5;12.5;0.85529573;7410;6010;77.10489;95;95;50;1.75;1.89;0.15
6;230468;8016.25;6628.75;312.5901802;12.5;12.5;4.02941959;7410;6010;77.10489;95;95;50;2.01;1.89;0.15
8;230468;8016.25;6628.75;305.9125323;12.5;12.5;7.61528468;7410;6010;77.10489;95;95;50;1.75;1.89;0.15
6;230469;8016.25;6628.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.7;0.07
6;230470;8016.25;6628.75;330.4314535;12.5;12.5;6.6531269;7410;6010;77.10489;95;95;50;2.01;0.91;0.08
8;230516;8016.25;6641.25;285.3640066;12.5;12.5;8.4817669;7410;6010;77.10489;95;95;50;1.75;0.83;0.11
8;230517;8016.25;6641.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.75;0.12
8;230518;8016.25;6641.25;302.2636634;12.5;12.5;0.31391542;7410;6010;77.10489;95;95;50;1.75;0.84;0.05
6;230518;8016.25;6641.25;308.5127556;12.5;12.5;12.18426887;7410;6010;77.10489;95;95;50;2.01;0.84;0.05
6;230519;8016.25;6641.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.66;0.17
6;230520;8016.25;6641.25;331.0095628;12.5;12.5;7.80934567;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230566;8016.25;6653.75;286.5096273;12.5;12.5;6.19052534;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
8;230567;8016.25;6653.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.07;0.03
6;230568;8016.25;6653.75;310.6582482;12.5;12.5;7.89328369;7410;6010;77.10489;95;95;50;2.01;0.93;0.09
8;230568;8016.25;6653.75;303.4336704;12.5;12.5;2.65756088;7410;6010;77.10489;95;95;50;1.75;0.93;0.09
6;230569;8016.25;6653.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.987;0.34
6;230570;8016.25;6653.75;330.5676014;12.5;12.5;6.9254228;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230616;8016.25;6666.25;286.8506736;12.5;12.5;5.50843288;7410;6010;77.10489;95;95;50;1.75;0.93;0.03
8;230617;8016.25;6666.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.93;0.04
6;230618;8016.25;6666.25;312.6985441;12.5;12.5;3.81269189;7410;6010;77.10489;95;95;50;2.01;0.47;0.06
8;230618;8016.25;6666.25;304.1679922;12.5;12.5;4.12620433;7410;6010;77.10489;95;95;50;1.75;0.47;0.06
6;230619;8016.25;6666.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.35;0.05
6;230620;8016.25;6666.25;330.1752552;12.5;12.5;6.14073042;7410;6010;77.10489;95;95;50;2.01;1.0045;0.079
8;230666;8016.25;6678.75;285.8996377;12.5;12.5;7.4105047;7410;6010;77.10489;95;95;50;1.75;0.25;0.03
8;230667;8016.25;6678.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.93;0.11
6;230668;8016.25;6678.75;311.4035661;12.5;12.5;6.40264771;7410;6010;77.10489;95;95;50;2.01;0.79;0.04
8;230668;8016.25;6678.75;303.4805794;12.5;12.5;2.75137888;7410;6010;77.10489;95;95;50;1.75;0.79;0.04
6;230669;8016.25;6678.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.35;0.1
6;230670;8016.25;6678.75;327.5221052;12.5;12.5;0.83443035;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;230717;8016.25;6691.25;299.6085759;12.5;12.5;4.12018629;7410;6010;77.10489;95;95;50;1.75;0.93;0.09
8;234721;8028.75;6503.75;348.9372914;12.5;12.5;6.33519723;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;234722;8028.75;6503.75;353.0202747;12.5;12.5;1.83076934;7410;6010;77.10489;95;95;50;1.75;0;0.15
8;234770;8028.75;6516.25;337.2722444;12.5;12.5;4.6652913;7410;6010;77.10489;95;95;50;1.75;0;0.02
